Datum,URL,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,FW,BSW,PIR,Sonstige,Befragte,Methode,Umfang
2025-06-23,INSA,27.5,16.0,11.5,4.0,10.0,23.0,0.0,0.0,0.0,3.5,O • 2.002,O,2002
2025-06-27,INSA,28.0,16.0,11.0,3.0,9.0,24.0,0.0,0.0,0.0,4.0,TOM • 1.202,TOM,1202
2025-06-27,POLITBAROMETER,29.0,15.0,12.0,3.0,10.0,22.0,0.0,0.0,0.0,6.0,1.378,"",1378
2025-07-01,FORSA,28.0,14.0,11.0,3.0,11.0,24.0,0.0,0.0,0.0,6.0,2.501,"",2501
2025-07-01,GMS,29.0,15.0,13.0,4.0,9.0,22.0,0.0,0.0,0.0,4.0,TOM • 1.007,TOM,1007
2025-07-01,INSA,28.0,15.5,11.5,3.5,9.5,23.5,0.0,0.0,0.0,3.5,O • 2.008,O,2008
2025-07-03,DIMAP,30.0,13.0,12.0,3.0,10.0,23.0,0.0,0.0,0.0,5.0,1.312,"",1312
2025-07-05,INSA,28.0,15.0,11.0,4.0,11.0,24.0,0.0,0.0,0.0,3.0,TOM • 1.205,TOM,1205
2025-07-07,INSA,28.0,14.5,11.0,3.5,11.0,23.5,0.0,0.0,0.0,4.0,O • 2.007,O,2007
2025-07-08,FORSA,27.0,13.0,12.0,3.0,11.0,24.0,0.0,0.0,0.0,6.0,2.503,"",2503
2025-07-12,INSA,28.0,15.0,11.0,3.0,11.0,24.0,0.0,0.0,0.0,4.0,TOM • 1.202,TOM,1202
2025-07-14,INSA,27.5,15.0,11.0,3.5,10.5,23.5,0.0,0.0,0.0,4.5,O • 2.004,O,2004
2025-07-15,FORSA,26.0,13.0,12.0,4.0,11.0,24.0,0.0,0.0,0.0,6.0,2.503,"",2503
2025-07-16,YOUGOV,27.0,14.0,11.0,3.0,10.0,25.0,0.0,0.0,0.0,5.0,O • 1.820,O,1820
2025-07-19,ALLENSBACH,29.0,15.0,12.0,4.0,9.0,23.0,0.0,0.0,0.0,4.5,1.054,"",1054
2025-07-19,INSA,27.0,15.0,11.0,3.0,11.0,24.0,0.0,0.0,0.0,4.0,TOM • 1.205,TOM,1205
2025-07-21,INSA,27.5,14.0,10.5,3.5,10.5,24.0,0.0,0.0,0.0,5.5,O • 2.005,O,2005
2025-07-22,FORSA,25.0,13.0,12.0,3.0,12.0,25.0,0.0,0.0,0.0,6.0,2.502,"",2502
2025-07-25,POLITBAROMETER,27.0,15.0,11.0,3.0,11.0,24.0,0.0,0.0,0.0,6.0,1.367,"",1367
2025-07-26,INSA,27.0,15.0,11.0,3.0,10.0,24.0,0.0,0.0,0.0,6.0,TOM • 1.203,TOM,1203
2025-07-28,INSA,27.5,14.5,10.5,3.5,10.0,24.0,0.0,0.0,0.0,5.5,O • 2.006,O,2006
2025-07-29,FORSA,26.0,13.0,12.0,3.0,12.0,25.0,0.0,0.0,0.0,6.0,2.502,"",2502
2025-08-01,EMNID,27.0,14.0,12.0,4.0,11.0,24.0,0.0,0.0,0.0,5.0,1.473,"",1473
2025-08-02,INSA,27.0,15.0,11.0,3.0,10.0,25.0,0.0,0.0,0.0,5.0,TOM • 1.203,TOM,1203
2025-08-04,INSA,27.5,14.5,10.5,3.0,9.5,25.0,0.0,0.0,0.0,5.5,O • 2.004,O,2004
2025-08-05,FORSA,25.0,13.0,12.0,3.0,12.0,25.0,0.0,0.0,0.0,6.0,2.503,"",2503
2025-08-07,DIMAP,27.0,13.0,12.0,4.0,10.0,24.0,0.0,0.0,0.0,7.0,1.321,"",1321
2025-08-09,INSA,27.0,15.0,11.0,4.0,9.0,25.0,0.0,0.0,0.0,5.0,TOM • 1.204,TOM,1204
2025-08-11,INSA,27.0,14.5,10.5,3.5,9.5,25.0,0.0,0.0,0.0,5.5,O • 2.008,O,2008
2025-08-12,FORSA,24.0,13.0,13.0,3.0,11.0,26.0,0.0,0.0,0.0,6.0,2.505,"",2505
2025-08-14,POLITBAROMETER,27.0,15.0,12.0,3.0,11.0,23.0,0.0,0.0,0.0,6.0,1.370,"",1370
2025-08-15,EMNID,26.0,14.0,12.0,4.0,10.0,25.0,0.0,0.0,0.0,6.0,1.464,"",1464
2025-08-15,INSA,26.0,15.0,11.0,4.0,9.0,25.0,0.0,0.0,0.0,6.0,TOM • 1.206,TOM,1206
2025-08-19,FORSA,25.0,13.0,12.0,3.0,12.0,26.0,0.0,0.0,0.0,6.0,2.502,"",2502
2025-08-19,INSA,26.0,14.5,11.0,4.0,10.0,25.0,0.0,0.0,0.0,4.5,O • 2.010,O,2010
2025-08-20,YOUGOV,27.0,14.0,12.0,3.0,10.0,25.0,0.0,0.0,0.0,4.0,O • 1.831,O,1831
2025-08-21,ALLENSBACH,28.0,16.0,11.0,4.0,10.0,22.5,0.0,0.0,0.0,4.5,1.051,"",1051
2025-08-23,INSA,25.0,15.0,11.0,3.0,11.0,25.0,0.0,0.0,0.0,6.0,TOM • 1.201,TOM,1201
2025-08-25,INSA,25.0,15.0,10.5,3.5,11.0,25.0,0.0,0.0,0.0,5.5,O • 2.002,O,2002
2025-08-26,FORSA,25.0,13.0,12.0,3.0,11.0,26.0,0.0,0.0,0.0,7.0,2.501,"",2501
2025-08-29,INSA,26.0,15.0,11.0,3.0,11.0,25.0,0.0,0.0,0.0,5.0,TOM • 1.202,TOM,1202
2025-09-01,INSA,25.5,14.5,11.0,3.5,11.0,25.0,0.0,0.0,0.0,5.5,O • 2.004,O,2004
2025-09-02,FORSA,25.0,14.0,11.0,3.0,12.0,26.0,0.0,0.0,0.0,7.0,2.502,"",2502
2025-09-03,DIMAP,27.0,14.0,11.0,3.0,10.0,25.0,0.0,0.0,0.0,6.0,1.342,"",1342
2025-09-05,POLITBAROMETER,27.0,15.0,11.0,3.0,10.0,25.0,0.0,0.0,0.0,6.0,1.269,"",1269
2025-09-07,INSA,26.0,15.0,12.0,3.0,11.0,25.0,0.0,0.0,0.0,4.0,TOM • 1.287,TOM,1287
2025-09-08,INSA,25.5,14.5,11.0,3.5,10.0,25.5,0.0,0.0,0.0,5.5,O • 2.006,O,2006
2025-09-09,FORSA,25.0,14.0,11.0,3.0,12.0,26.0,0.0,0.0,0.0,7.0,2.500,"",2500
2025-09-10,EMNID,26.0,15.0,11.0,3.0,11.0,25.0,0.0,0.0,0.0,5.0,1.460,"",1460
2025-09-13,INSA,25.0,14.0,12.0,3.0,11.0,25.0,0.0,0.0,0.0,6.0,TOM • 1.204,TOM,1204
2025-09-16,FORSA,25.0,14.0,12.0,3.0,11.0,25.0,0.0,0.0,0.0,6.0,2.502,"",2502
2025-09-16,INSA,25.5,14.5,11.5,3.0,11.0,25.5,0.0,0.0,0.0,5.0,O • 2.004,O,2004
2025-09-17,YOUGOV,26.0,15.0,11.0,4.0,9.0,27.0,0.0,0.0,0.0,4.0,O • 1.649,O,1649
2025-09-19,POLITBAROMETER,26.0,15.0,10.0,3.0,11.0,26.0,0.0,0.0,0.0,6.0,1.419,"",1419
2025-09-20,INSA,25.0,15.0,11.0,3.0,11.0,26.0,0.0,0.0,0.0,5.0,TOM • 1.200,TOM,1200
2025-09-23,FORSA,25.0,13.0,11.0,3.0,11.0,27.0,0.0,0.0,0.0,6.0,2.504,"",2504
2025-09-23,INSA,24.5,14.5,11.0,3.5,11.5,26.0,0.0,0.0,0.0,5.0,O • 2.002,O,2002
2025-09-24,ALLENSBACH,27.0,15.0,11.0,4.0,11.0,24.0,0.0,0.0,0.0,5.0,1.013,"",1013
2025-09-26,INSA,25.0,15.0,12.0,3.0,11.0,26.0,0.0,0.0,0.0,4.0,TOM • 1.200,TOM,1200
2025-09-29,INSA,25.0,15.5,11.5,3.0,11.0,26.0,0.0,0.0,0.0,4.0,O • 2.006,O,2006
2025-09-30,FORSA,24.0,13.0,12.0,3.0,11.0,27.0,0.0,0.0,0.0,6.0,2.504,"",2504
2025-09-30,GMS,26.0,15.0,11.0,3.0,10.0,25.0,0.0,0.0,0.0,6.0,TOM • 1.012,TOM,1012
2025-10-02,DIMAP,26.0,14.0,12.0,3.0,10.0,26.0,0.0,0.0,0.0,6.0,1.306,"",1306
2025-10-02,POLITBAROMETER,27.0,15.0,11.0,3.0,11.0,25.0,0.0,0.0,0.0,8.0,1.300,"",1300
2025-10-04,INSA,24.0,14.0,11.0,4.0,12.0,26.0,0.0,0.0,0.0,5.0,TOM • 1.186,TOM,1186
2025-10-06,INSA,24.5,14.5,11.0,3.5,11.5,26.5,0.0,0.0,0.0,4.5,O • 2.010,O,2010
2025-10-07,FORSA,24.0,13.0,12.0,3.0,12.0,26.0,0.0,0.0,0.0,6.0,2.001,"",2001
2025-10-10,EMNID,25.0,15.0,12.0,3.0,10.0,25.0,0.0,0.0,0.0,6.0,1.478,"",1478
2025-10-11,INSA,24.0,14.0,12.0,4.0,11.0,26.0,0.0,0.0,0.0,5.0,TOM • 1.224,TOM,1224
2025-10-14,FORSA,24.0,13.0,12.0,3.0,12.0,26.0,0.0,0.0,0.0,6.0,2.500,"",2500
2025-10-14,INSA,25.0,14.0,11.5,4.0,10.5,26.5,0.0,0.0,0.0,4.5,O • 2.008,O,2008
2025-10-15,YOUGOV,27.0,14.0,11.0,3.0,10.0,26.0,0.0,0.0,0.0,5.0,O • 1.880,O,1880
2025-10-17,ALLENSBACH,26.0,15.0,11.0,3.0,11.0,25.0,0.0,0.0,0.0,5.0,1.044,"",1044
2025-10-18,INSA,25.0,14.0,11.0,4.0,11.0,27.0,0.0,0.0,0.0,4.0,TOM • 1.200,TOM,1200
2025-10-20,INSA,24.5,14.0,11.0,4.0,11.0,27.0,0.0,0.0,0.0,4.0,O • 2.006,O,2006
2025-10-21,FORSA,24.0,14.0,12.0,3.0,11.0,26.0,0.0,0.0,0.0,6.0,2.505,"",2505
2025-10-24,INSA,24.0,15.0,11.0,4.0,11.0,26.0,0.0,0.0,0.0,5.0,TOM • 1.205,TOM,1205
2025-10-24,POLITBAROMETER,27.0,15.0,11.0,0.0,10.0,25.0,0.0,0.0,0.0,12.0,1.272,"",1272
2025-10-27,INSA,24.5,15.0,11.0,3.5,11.5,26.0,0.0,0.0,0.0,4.5,O • 2.004,O,2004
2025-10-28,FORSA,25.0,13.0,12.0,3.0,12.0,26.0,0.0,0.0,0.0,6.0,2.502,"",2502
2025-11-01,INSA,25.0,15.0,11.0,3.0,11.0,26.0,0.0,0.0,0.0,5.0,TOM • 1.202,TOM,1202
2025-11-03,INSA,25.5,15.0,11.0,3.0,11.0,25.5,0.0,0.0,0.0,5.0,O • 2.002,O,2002
2025-11-04,FORSA,24.0,14.0,12.0,3.0,12.0,26.0,0.0,0.0,0.0,6.0,2.500,"",2500
2025-11-06,DIMAP,27.0,14.0,12.0,3.0,10.0,26.0,0.0,0.0,0.0,5.0,1.300,"",1300
2025-11-07,EMNID,26.0,15.0,12.0,3.0,10.0,25.0,0.0,0.0,0.0,6.0,1.471,"",1471
2025-11-07,POLITBAROMETER,26.0,14.0,12.0,0.0,10.0,26.0,0.0,0.0,0.0,12.0,1.322,"",1322
2025-11-08,INSA,25.0,15.0,12.0,3.0,11.0,26.0,0.0,0.0,0.0,4.0,TOM • 1.205,TOM,1205
